topik	text
4	Török Gábor szerint Orbán Európa sorsát befolyásoló politikus lett , a nemzetállami-szuverenista gondolkodás egyfajta szimbóluma a kontinensen - nyilatkozta a HVG-nek .
5	A másik , még ennél is fontosabb erőforrása pedig maga az ellenzék , amelynek egy része , akár szándékosan , akár nem , azon dolgozik , hogy ne állhasson fel működőképes koalíció a Fidesszel szemben .
5	Török arról is beszélt , hogy el tudja-e képzelni , hogy a szinte teljhatalommal rendelkező Orbán akár választási csalás útján próbáljon meg hatalmon maradni .
5	A felvetésre , hogy Budapesten összefogással verhetőnek tűnik a Fidesz , azt válaszolta , hogy ez csak kockás papíron tűnik így , valójában a kormánypártnak minden erőforrása megvan ennek megakadályozására .
5	Mint korábban az EUrológus megírta , a hetes cikkről szóló vita hátteret adott ahhoz a szembenálláshoz is , ami az Európai Néppárton belül zajlik Orbán Viktor politikájának támogatói és ellenzői között .
10	A balesetben a vonaton senki nem sérült meg , az utasokat Bajára szállítják , ahonnan Volán-járatokkal utazhatnak tovább , mivel pótlóbuszt nem tudnak biztosítani .
5	Kovács Zoltán kormányszóvivő a Twitteren és a Facebookon jelentette be , hogy a kormány mostantól angol nyelvű internetes videókkal „ reagál a hazánkat ért támadásokra ,   „ nem hagyja válasz nélkül , hogy a Sargentini-jelentéssel megsértették Magyarországot , és az európai közvélemény előtt is egyértelművé szeretnénk tenni , hogy nem akarunk bevándorlóország
4	Az év végéig 1500 helyet nyit a hajléktalanok számára a párizsi önkormányzat , november végén pedig megnyitják a Városházát a fedél nélkül élő nők számára - mondta a Journal du Dimanche francia lapnak Anne Hidalgo , Párizs főpolgármestere .
4	A Főtáv Zrt. hétfőn adott ki közleményt , ami szerint a szükséges munkálatokat nyáron elvégezték , így 17 budapesti kerületben csaknem 240 ezer lakás , több mint 4800 közületi ügyfél és több száz garázs fűtése biztosított .
4	Az ülésen résztvevők nyilatkozatai szerint az egyetlen új elem az volt a szerda esti találkozón , hogy Theresa May brit miniszterelnök kijelentette : hajlandó megfontolni , hogy Észak-Írország vagy az egész Egyesült Királyság hosszabb ideig bent maradjon az európai vámunióban , mint eredetileg tervezték .
5	Brüsszel és London legnagyobb nézeteltérése most az , hogy az EU határozatlan időre kéri ezt a biztosítékot , a brit kormány viszont csak egy konkrét jövőbeli dátumig hajlandó megadni .
4	Sebastian Kurz osztrák kancellár az ülés után így értékelte Theresa May szereplését : „ Abból , amit elmondott , sokmindent már eddig is tudtunk , viszont pozitív jel , hogy megerősítette : határozottan arra törekszik , hogy megegyezés szülessen . ”
2	A szerdai uniós csúcstalálkozó , amiről múlt hét végéig azt remélték Brüsszelben , hogy pontot tesz a brexit-tárgyalások végére , tökéletesen eredménytelenül zárult .
4	A 27 tagállam vezetői szerdán abban állapodtak meg , hogy folytatódjanak az egyeztetések a háttérben az EU és a brit kormány tárgyalói között , és politikai csúcstalálkozóra akkor kerül sor legközelebb , amikor lényegi előrelépés történik .
4	  Az északír biztosíték Az EU legfontosabb kérése , hogy az Egyesült Királyság adjon biztosítékot arra , hogyha befuccsolnak a tárgyalások , vagy ha megbukik a brit kormány , vagy ha bármilyen előre nem látható esemény történik , az északír-brit határon nem lesz határellenőrzés a kilépés után .
4	Antonio Tajani , az Európai Parlament elnöke is aláhúzta , hogy nincs semmi lényeges új tartalom az ismertetett brit álláspontban , viszont úgy érzi , a politikai akarat megvan úgy az uniós , mint a brit oldalon a továbblépéshez .
5	( Kósa Lajos Debrecenben ) Bár érdemes vigyázni a történelmi hasonlatokkal , de azért ma szerintem sokan feltehetik a kérdést , hogy ha Magyarországon újra forradalom lenne , akkor Orbán Viktor is behívná-e az oroszokat .
5	   A baloldali ellenzék végre talált egy olyan témát , amely pártokon felül is támogatásra találhat : a NER közpénzekkel visszaélő , korrupt rendszerét úgy lehetne megállítani , ha minél több aláírást sikerülne összegyűjteni hazánk Európai Ügyészséghez való csatlakozása mellett .
5	 Pár száz tüntető a Szabadság hídon vonult végig , amit drónról rögzítettünk .
5	( Hadházy Ákos a közös ellenzéki tüntetésen a Bem téren ) Napjainkban szóról szóra ugyanaz történik , mint az elmúlt bolsevik rendszer alatt , amit Rákosi felépített , Kádár folytatott , és Orbán pontosan látta , hogyan működik és hogyan mentették át hatalmukat a korábbi szereplők .
5	  Ami 1956-ban a Magyar Rádió volt , az ma a kormánypropaganda legfőbb eszközének számító Magyar Televízió , mondta az ellenzéki tüntetésen Hadházy Ákos .
6	( Dömötör Csaba a Miniszterelnöki Kabinetiroda parlamenti államtitkára Veszprémben )   Ha ezekből az idézetekből mégsem áll egészen össze a kép a 2018-as október 23-ról , itt van még egy kis segítség : Orbán Viktor az új pesti srác , aki 56-os hősként veszi fel a harcot Brüsszel és Soros György ellen , e törekvés katonái pedig a migránsok milliói , akik fellazítanák és lerombolnák Európa keresztény alapjait .
10	Erős , legfrissebb adatok szerint 7-es erősségű földrengés rázta meg Görögország nyugati részét Zákinthosz szigetének térségében péntekre virradó éjszaka , sérültekről egyelőre nincsenek információk - jelentette az amerikai földtani intézet ( USGS ) .
10	""" Erős földrengés volt a Jón-tengeren "" - mondta egy szeizmológus a görög közszolgálati rádió műsorában ."
4	A Brussels Airlines belga légitársaság járatait nem érinti sem az akadozó csomagkiadás , sem a járatkimaradás , mivel földi kiszolgálását a Swissport cég végzi .
4	A belga média legfrissebb hírei szerint az Aviapartner vezetői és a cég munkatársainak érdekeit védő szakszervezetek hajnalig tartó tárgyalásai során elfogadtak egy megállapodás-tervezetet , amelyet szerda délelőtt véglegesíthetnek , és amely véget vethet a sztrájknak .
2	A munkabeszüntetés azt a nagyjából harminc légitársaságot érinti , amelyeknek a poggyászkezelését az Aviapartner földi kiszolgálócég végzi .
3	Török vizsgálatok szerint egy 15 fős speciális osztag gyilkolta meg Hasogdzsit , majd még aznap elrepültek az országból .
3	A törököknek egy hangfelvétel is van a tulajdonában , ami alapján állítják , hogy a szaúdiak előre eltervezve gyilkolták meg a Washington Post Szaúd-Arábiát gyakran bíráló publicistáját .
10	Az iho . hu korábbi cikke szerint 2011 júliusában Budapesten történt hasonló , súlyos baleset .
5	Emberséget és lakhatást ! címmel szervezett tüntetést A Város Mindenkié csoport vasárnap kora este az Alkotmánybíróság elé .
3	A tűzharcban senki sem halt meg , nyolcan viszont megsebesültek , egyikük állapota súlyos , írja az MTI a svéd rendőrségre hivatkozva .
3	Feltehetően rivális motoros bandák tagjai lőtték egymást Svédországban szombaton éjjel .
1	Christophe Castaner belügyminiszter és Nicolas Lerner , a titkosszolgálatok új vezetője hétfőn arra hívták fel a figyelmet , hogy figyelni kell a Franciaországban nagyon aktív szélsőséges jobb - és baloldali csoportoktól érkező fenyegetésekre .
4	Egy olyan Európa , amely progresszív és összetartó .
5	  A Fehér Ház-i tudósítók belépőjét soha nem szabad fegyverként használni - fogalmazott közleményében Jay Wallace , a Fox News elnöke , hangsúlyozva , hogy miközben nem megbocsátható a hangnem eldurvulása mind az elnök , mind a sajtó részéről , a Fox kiáll a sajtó szabadsága mellett .
5	  A belépőt azt követően vonta vissza a Fehér Ház , hogy Acosta egy múlt heti sajtókonferencián vitába keveredett az elnökkel , majd amikor Donald Trump megvonta tőle a szót , nem volt hajlandó átadni a mikrofonját a Fehér Ház egyik munkatársának .
5	Ezt nagyjából úgy kell elképzelni , mintha a nyáron fideszes csatornává vált Hír TV állna ki az Index mellett , amikor valamelyik újságírónkat nem engedik be bizonyos eseményekre vagy helyszínekre , vagy épp kitiltják  a Parlamentből .
1	"A nő erről azt nyilatkozta a A FOX egyik mellékcsatornájának , a KDVR-nek , hogy az egész helyzet ijesztő , hiszen ha kórházba kerülsz , "" bízol abban , hogy ott gondodat viselik majd . """
4	Németh az ügyvédjén keresztül üzente meg , hogy a szervezet személyiségi jogainak megsértése miatt elnézést kér , illetve kifizeti a sérelemdíjat és a perköltséget is azután , hogy kiderült , a másodfokú bírósági ítélet ellenére sem volt erre hajlandó , és ezért végrehajtást indítottak ellene .
1	Ez most borult Csakhogy ez most borult , mert a Rosu bement északra , ami egy kicsit mindig azzal is fenyeget , hogy háborús konfliktus bontakozik ki .
5	Milovan Drecun , a szerb parlament Koszovó-ügyi bizottságának elnöke a szerbiai közszolgálati televízióban kijelentette , Pristina ezzel a lépéssel tovább akarja fokozni a feszültségeket Észak-Koszovóban , és a végső cél az , hogy megszakadjanak a tárgyalások Szerbia és Koszovó között .
5	Az erősen ellenséges szerb koszovói viszony alapja ismert : Szerbia a ma napig nem fogadta el Koszovó
5	A világ nagyobbik része már az önálló államiság híve , ugyanakkor legutóbb például az Interpolba nem vették fel a sok vétózó miatt az országot .
4	Eszerint a Rosu koszovói kommandósai nem mehetnek a szerbek lakta Észak-Koszovóba , a NATO és a helyi szerb vezetés beleegyezése nélkül , cserében a szerb hadsereg sem vonul be Koszovóba .
4	Háromnegyed 9-kor azt írta a BKK , hogy ismét a teljes vonalon jár a metró ,  de a menetrend szerinti közlekedés helyreállásáig pótlóbusszal is lehet utazni .
2	Negyed 9 után pár perccel azt írta a BKK a Facebook-oldalán , hogy az M2-es metró az Örs vezér tere és a Puskás Ferenc Stadion között nem közlekedik járműhiba miatt , az autóbuszos pótlás megszervezése folyamatban van .
2	A Metróért nevű civil egyesület azt írja , hogy egy Alstom szerelvény hibásodott meg , és okozott forgalmi zavart a 2-es metró vonalán .
5	A később Trianonban nagyhatalmilag szentesített esemény nekünk Erdély és környező részei elvesztését , másfél millió magyar román fennhatóság alá kerülését jelentette , Romániának azonban Nagy-Románia álmának beteljesülését , amikor az ország területe több mint kétszeresére , népessége háromszorosára duzzadt .
2	A kritikusok szerint azonban bármennyit is beszélnek róla , Gyulafehérvár egy évszázad alatt sem hozta el a valódi társadalmi-nemzeti egységet a románoknak .
5	Gyulafehérvár kapcsán ezt szemlélteti a Román Tudományos Akadémia elnöke , a kolozsvári Babes-Bolyai Egyetem rektorának a vonatkozó cikke , melyben Ioan-Aurel Pop azt írja , hogy az 1918-as egyesülés a „ történelem bosszúja ( értsd : a magyarokon ) , a „ Nagy Egyesülés nemzeti elbeszélését megkérdőjelezni pedig káros és románellenes , és persze külföldi sugallatra
4	„ Az elmúlt években felerősödött Romániában a Moldáviával való egyesülés hangoztatása , aminek ugyan a politikai realitása egyelőre nem túl nagy , de sokan remélték a kérdés valamiféle rendezését a centenáriumtól   magyarázza Zahorán
5	Most a centenárium előtt Kelemen Hunor RMDSZ-elnök nyilatkozta , hogy nem fogunk tudni együtt ünnepelni a románokkal , mert nincs mit ünnepelnünk azon , hogy többségből kisebbség lettünk anélkül , hogy bárki megkérdezett volna minket .
5	Önmagában ez nem lett volna túl nagy hír Ausztráliában , csakhogy Merkel - amikor leült Morisson mellé - áttanulmányozott néhány jegyzetet , amiben a kollégái összeállították , kicsoda is a tárgyalópartnere .
4	Martin Griffiths , az ENSZ jemeni különmegbízottja bejelentette , hogy a felek bizalomépítő lépésként fogolycserében állapodtak meg , aminek köszönhetően több ezer család egyesülhet újra .
2	Az ENSZ szerint a konfliktus a világ egyik legsúlyosabb humanitárius válságához vezetett , az ország mintegy 28 millió lakosa közül legkevesebb 22 millió szorul humanitárius segélyre .
4	Az Egyesült Államok jóval előrébb jár ebben a kérdésben , és az egyetlen nagyobb ország , ahol a kibocsátás tavaly csökkent !
5	Tüntetések és zavargások egész Franciaországban .
5	Trump az elmúlt hónapokban többször bírálta a Macron által követett politikai irányvonalat és alacsony népszerűségi mutatóit .
4	         Gavin Williamson brit védelmi miniszter november végén jelentette be , hogy a Fekete-tengerre vezénylik az HMS Echót , hogy biztosítsa a szabad hajózást a térségben - emlékeztetett az UNIAN hírügynökség .
2	A helyszínelés még folytatódik , a Google Maps szerint óriási dugó alakult ki .
4	  Az 1-es villamos helyett pótlóbusz járt a Szentlélek tér és a Bécsi út / Vörösvári út között , de negyed 3-tól újraindult a villamosközlekedés .
8	Orbán Viktor korábban sem titkolta , hogy örül az elvtársának gondolt Bolsonaro győzelmének , és miután az új brazil elnök meghívta a beiktatására , a miniszterelnök el is fogadta a meghívást .
3	A szokatlan eset egy banális szóváltással kezdődött , ami után vélhetően előszilveszterező fiatal ( 16 és 22 év közötti ) fiúk és lányok egy csoportja életveszélyesen megszurkált egy harmincas éveiben járó férfit - írta a The Guardian .
10	Budapest VI . kerületében erkélyre esett egy tűzijáték és meggyújtotta az ott tárolt tárgyakat .
10	Kigyulladt és teljes terjedelmében égett egy körülbelül harminc négyzetméter alapterületű melléképület Lajoskomáromban .
10	Rinyaszentkirályi landolás Rinyaszentkirályon egy petárda egy családi ház ablakában landolt és gyújtotta meg a függönyt .
10	Lángra kapott egy körülbelül ezerkétszáz négyzetméter alapterületű , csirketartásra használt épület hétfő éjjel Vasszécsenyben , a Dózsa György utcában .
2	Amerika trendetlen lett mondja Kocsi János , az Amundi részvényes szakembere , ami azért nehezíti meg a befektetők dolgát , mert a világ tőkepiacait a legjobban továbbra is az amerikai tőkepiac , például a kamatemelési pálya határozza
4	"Állami Nyomda igen , Waberer's talán , 4KOCA , csak óvatosan Hajósi Péter , az egyedi részvények között a magyar Állami Nyomdában lát lehetőséget , mert szerinte a magyar small cap-ek között üdítő látni , hogy az Állami Nyomda következetesen kitart a stabil , áttekinthető és több lábon álló üzleti modellje mellett és folyamatosan 6 százalék feletti osztalékhozamot tud fizetni . """
4	Magyar infláció követő papírok Kezdjük egy olyannal , amit minden magyar megtakarító könnyen elérhet , és nagy előnye , hogy viszonylag magas , teljesen kockázatmentes hozamot biztosít , és közben még véd is az esetleges infláció-emelkedés ellen .
5	A Magyar Telekom felvásárlási pletyka célpontja lett és a Richter Gedeont is már eléggé megbüntette a piac amiért , új terméke , az Esmya akadályokba ütközött .
5	Kocsi János kifejezését felhasználva ugyanis a „ make America great again jelszó egyet jelent a „ make the others small againnel , egy erősebb kereskedelmi háború bizonyos országokat ( Kanada , Írország , Japán ) kifejezetten
4	Vállalati kötvénypiac Vonzó szinteken vannak bizonyos kötvényhozamok is véli Szabó András Tamás , az SPB Befektetési Zrt. prémium banking
4	A magyar top-részvények Ha konkrétan is belemegyünk egy-egy papírba , szinte minden nagy magyar cégnél van upside ( emelkedési esély ) , az OTP és a Mol folyamatosan javítja a számait , a bank 2018-ban már évi egymilliárd eurós nyereséget érhet el , az olajcég pedig átgondolt stratégia mentén halad előre és a kitermelés és a négyszer akkora mennyiséget érintő finomítás jól kiegyenlíti az olajár változásából fakadó kockázatokat .
2	Ez azonban egyre kevésbé megfogható , a Fed-elnök Jerome Powell legutóbbi nyilatkozata legalábbis már nem annyira előremutatóan és tudatosan kiszámítható , mint a korábbiak , mert a Fed szigorító lépéseit már inkább „ adatfüggővé ”
4	Európai bányavállalatok A főbb szektorok közül az európai bányavállalatoktól vár jó teljesítményt Hajósi Péter , a K&H Alapkezelő befektetési igazgatója is , mert ezek a cégek a mostani , érett gazdasági ciklus nyertesei lehetnek .
4	Kanada volt az első fecske , amely ismét legalizálta , de az ipar igazán akkor futhat fel , ha az Egyesült Államokban is általános lesz a zöld lámpa .
2	2019-ben már nem lesz akkora vállalati nyereség-növekedés , mint 2018-ban , ami rosszat sejtet , de a korábbi tőzsdei áresések után mégis lesz tere a drágulásnak , például Európában és Japánban mondja Al-Hilal István , a Fidelity International hazai
4	Pallag Róbert szerint ezért akár a rövid , 3-12 hónapos amerikai állampapírok is jó befektetést jelenthetnek , de a profik játszhatnak olyan relatív pozíciók megnyitására is , mint az ötéves amerikai ( jelenleg dollárban 2,7 százalékos ) kötvény és a német állampapírok ( euróban mínusz 0,3 százalékos ) hozamok között meglevő markáns különbség várható szűkülése .
4	A fűcégek sok szempontból valóban ott tartanak , mint húsz éve az internetes társaságok , mindenki azt találgatja , hogy a termékek majd mi mindenre lehetnek jók , noha ma még gyerekcipőben jár az iparág , A fűben ugyanis nemcsak a kábulatot okozó THC hatóanyag lelhető fel , de mintegy százféle cannabinoid is , amelynek már eddig is felmerült a hatása az epilepszia , a fájdalomcsillapítás , vagy az oxigénhiányos születések kezelésénél .
2	Igen ám , de a FAANG-zuhanás semmi ahhoz képest , ahogy a kínai tech-cégek , a Tencent , vagy az Alibaba szabadesésbe fogtak , akár 30 százalékot is veszítettek az értékükből 2018-ban .
4	"Kocsi János is optimista , mert a régiós papírok nem csak jó osztalékot fizetnek , de nem is drágák , így nyugati társaikkal ellentétben még mindig a nyugalom szigetei lehetnek . """
2	Habár az elmúlt időszak olajáresése várhatóan alacsonyabb értékeket fog produkálni a következő egy-két hónapban , de a Raiffeisen Alapkezelő várakozásai szerint a tovább szűkülő munkaerőpiac és a növekvő fogyasztás együtt jelentős felfelé mutató inflációs kockázatot jelent .
4	Mindkét papírt vételre ajánlotta az elemzők többsége , igaz az OTP már annyit drágult , például miután a lengyel bankbotrány után , több korábban Lengyelországban bízó befektetőt is megnyert , hogy relatíve felülértékeltté vált például az osztrák Erstéhez képest , amely pedig éppen visszaesett mostanában vélték az Aegon Alapkezelő
4	Szabó András Tamás , az SPB Befektetési Zrt. prémium banking igazgatója szerint például akár 20 százalékkal is felértékelődhet a fekete arany jövőre .
2	Tim Cook az Apple vezérigazgatója levelet írt a részvényeseknek , amiben bejelentette , hogy a korábbi elemzés , miszerint 89 milliárd dollár és 93 milliárd dollár közötti bevételre számíthat a cég 2018 utolsó negyedévében , túl optimista volt , feltehetően 84 milliárd dollár bevételt tudott csak elérni a cég .
5	Több városban fekete zászlós felvonulásokat tarottak , akadályozták a tömegközlekedést , kövekkel dobáltak meg állami intézményeket , írja a Times of India .
5	A kelet-afrikai ország külügyminisztériuma által kedden , a késői órákban kiadott közlemény szerint Haysom megsértette Szomália szuverenitását , így nemkívánatos személlyé nyilvánítják .
5	Haysom egy december 30-ai keltezésű levélben kérdéseket vet fel az ENSZ által támogatott szomáliai biztonsági erők szerepével kapcsolatban Muktar Robow letartóztatásának ügyében .
5	A globális migrációs csomag elfogadását elutasító országok egyike volt az Egyesült Államok , amelynek kormánya azzal érvelt , hogy a megállapodás olyan szabályokat vezet vagy vezetne be , amelyek befolyásolhatják szuverenitását .
4	Az Egyesült Államok reméli , hogy az új brazil kormány támogatni fogja az amerikai megközelítést a venezeulai politikai és gazdasági válság megoldására irányulóan - jelentette ki Pompeo .
4	"Az amerikai külügyminiszter ezzel kapcsolatosan azt mondta Bolsonarónak : az Egyesült Államok és Brazília osztozik azon az "" őszinte vágyon "" , hogy "" visszatérjen a demokrácia Kubába , Nicaraguába és Venezuelába "" , azokba az országokba , "" ahol az emberek nehézségekbe ütköznek , ha ki akarják fejezni véleményüket "" ."
5	Bolsonaro elképzelései ellen akkor több jogvédő csoport tiltakozott .
4	Az eladott új autók majdnem egyharmada elektromos volt Norvégiában 2018-ban , ezzel az ország új rekordot állított fel ebben a kategóriában  írja a
3	A 17-19 éves fiatalok este fél hét körül a vasútállomáson rúgtak hasba minden ok nélkül egy 13 éves gyereket , nem sokkal később egy 29 éves kertészt ütöttek meg az arcán , írja a Bild .
2	2,7 milliárd helyett 3,59 milliárd forintba kerül majd végül a hatvani sport - és rendezvénycsarnok  írja a 24 . hu az Európai Unió közbeszerzési lapjára
2	A vállalkozás több mint 250 millió forint adót nem fizetett be  tájékoztatta szerdán az MTI-t a Nemzeti Adó - és Vámhivatal ( NAV
4	A 3 hónapos tesztidőszakot követően az IKEA a vásárlói visszajelzések figyelembe vételével fogja kialakítani a nyitvatartási idejét áll a
5	"A minden elődjénél korlátlanabb hatalmat élvező , a kínai expanziós törekvéseket felkaroló elnök azt is leszögezte , ezt a kérdést Kína a belügyének tekinti , és "" semmilyen külső beavatkozást "" nem fog megengedni ."
1	Szakértők szerint a DPP novemberi veresége éppen azzal magyarázható , hogy a választók többsége aggódik Tajpej és Peking megromlott viszonya miatt .
5	"Ez az elv annyira mélyen átitatja a kínai gondolkodást , hogy a hétköznapi szóhasználat minden szintjén igyekeznek irtani a "" Tajvan "" és az "" ország "" szavak egymás mellé helyezését ."
5	"Tajvanon mindenkinek "" egyértelműen el kell ismernie , hogy Tajvan függetlenségének kikiáltása óriási katasztrófát jelentene Tajvan számára "" - mondta Hszi , aki az egyfelől-másfelől szellemében azt is hozzátette : Széles teret kívánunk nyitni a békés újraegyesítés előtt , de semmi teret nem fogunk engedni a szeparatista tevékenységek számára ."
4	A kínai elnök egy Tajvanról - pontosabban a szakadár szigetországról 40 éve kiadott párthatározatról - szóló konferencián azt is megígérte , hogy  erőfeszítéseket tesznek az 1949 óta önállóan kormányzott sziget békés újraegyesítésére , de Kína ez ügyben az erő alkalmazásáról sem mond le .
2	A Tajvant jelenleg irányító Demokratikus Haladó Párt ( DPP ) súlyos vereséget szenvedett a tavaly novemberi helyhatósági választásokon , ezért Caj Jing-ven elnök bejelentette , hogy távozik pártja éléről .
5	"Bár jelenleg a két fél szoros gazdasági , kulturális és személyi kapcsolatokat ápol , a demokratikus berendezkedésére büszke Tajvan egyáltalán nem érdekelt abban , hogy az autokrata Peking kormányzása alá kerüljön , azonban a függetlenség nyílt kimondásától is tartózkodik , ugyanis Kína évtizedek óta nyilvánvalóvá teszi , hogy számára ez jelenti a "" vörös vonalat "" , amit nem léphet át Tajpej ."
5	 A védelmi miniszter lemondásában felrúgva az ilyenkor szokásos udvariaskodást , és a minisztérium fejléces levélpapírján udvariasan , de határozottan leszögezte , hogy egy sor kérdésben szövetségi politikában , az Egyesült Államokkal szemben ellenséges országokkal szembeni határozottságban nem értett egyet az
4	" Trump azzal indokolta a csapatkivonást , hogy értékelése szerint az Iszlám Állam terrorszervezetet „ nagyrészt legyőzték "" , ezért már szükségtelen az amerikai katonák jelenléte ."
5	A csapatkivonásról szóló váratlan döntés szinte sokkolta az Egyesült Államok szövetségeseit és az amerikai katonai és biztonságpolitikai szakembereket .
10	A vihar már lecsapott Nakhonszithammarat tartományban , és közelít a turisták által kedvelt Phukethez és Ko Szamuj szigetekhez , valamint Krabi városhoz .
10	Könnyen lehet , hogy a Pabuk lesz a legpusztítóbb trópusi vihar az országban 1962 óta , amikor a Harriet nevű vihar ezer ember életét követelte .
2	Így kiderült , hogy a magyar társadalom alsó fele 2016-ban pontosan ugyanott volt Európán belül , ahol 2010-ben ,  a 2017-es nagy magyar béremelkedés arra volt elég , hogy Magyarország egy kissé visszacsússzon a jövedelmi listán .
5	Gulyás Attila elnök azt mondta , hogy megvárták a követeléslistát , de ha ezt hivatalosan bejelentik a szervezők , akkor januárban ők is kikérik tagjaik véleményét , akarnak-e csatlakozni a megmozduláshoz jó iránynak tűnik a BKV-dolgozók szempontjából , hogy a túlóratörvényen túlmenő követeléseket is megfogalmaztak a
2	Családlátogatásra ment Nazanin Zaghari-Ratcliffe férje , Richard Ratcliffe elmondta , hogy hátfájdalom , karnál és combnál tapasztalható érzéscsökkenés , valamint mellben lévő csomó eseteiben a két fogvatartott nőtől megtagadták a kezelést , hiába engedélyezte ezeket a börtön egyik orvosa .
5	A két nő közös levélben jelentette be csütörtökön , hogy január 14-16 . között éhségsztrájkolnak , mert a teheráni Evin börtön vezetősége megtagadja tőlük az orvosi kezelés lehetőségét - írta az MTI .
2	Egyszer már válságba kerültek a luxusmárkák a kínai piacon , amikor 2012-ben egy átfogó korrupciós botrányt követően a Kínai Kommunista Párt megtiltotta a tagoknak , hogy luxuscikkeket hordjanak .
2	 Az aggasztó jelek hatására a Vuittont , a Guccit és a Swatch-ot tulajdonló cégek is veszítettek piaci értékükből .
2	 Bár még el sem kezdődött a hivatalos kilépési folyamat , a Egyesült Királyságban máris érezni lehet a kilépés negatív hatásait .
5	Ez azt jelenti , hogy meg kellene nyernie az ügynek az ellenzéki munkáspárti képviselők 257 tagjából is néhányat , az ellenzék azonban már korábban jelezte , hogy ellene van May alkujának .
5	Újabb akadály gördült a brit miniszterelnök , Theresa May tervei elé , hogy egyezségre jusson az EU-val a kilépéssel kapcsolatban .
5	Szombathelyen a hóesés sem tartotta vissza az embereket a tüntetéstől : ott szintén öt körül kezdődött a demonstráció , egyebek mellett az LMP-s Vágó Gábor és a DK-s Glázer Tímea felszólalásaival .
5	A felszólalások után aztán elindult a menet , és a hóba rajzolt O1G-kkel tarkítva egészen a helyi Fidesz-irodáig ment , ahol némi meglepetésre Markó Péter egykori fideszes megyei elnök is felszólalt , aki erkölcsi kérdéseket feszegetett a jelenlegi hatalommal kapcsolatban .
5	"Január 18-án egyébként újabb demonstráció lesz a városban , aminek mottója a KDNP jelmondataként ismert "" Több fényt ! "" lesz majd ."
8	  Miután Tekla szerencsésen földet ért , elsőként Kata ölelte magához a szörnyen lesoványodott kutyát .
2	A megnövekedett forgalom miatt szombat délelőtt 10 órára 4-5 kilométeres kocsisor alakult ki az M1-es autópályán , Hegyeshalom közelében írja a Police .
10	A jelenlegi információk alapján a balesetben senki nem sérült meg , de a járművek mindkét forgalmi sávot elfoglalják - írta a Police . hu .
5	"  A politikus úgy látja , hogy az utóbbi idők történése "" egy csapatjáték a tüntető emberek , a parlamenti ellenzék , a szakszervezetek és a Momentum között "" ."
4	""" A képviselők a szakképzési rendszer versenyképességének növeléséhez szükséges változtatásokról is tárgyalni fognak "" - írta a lap , amely szerint a frakcióülést követően Orbán Viktor megtartja idei évértékelő beszédét ."
2	Romániában több mint kétezer olyan óvoda és iskola működik , ahol az udvaron van a vécé , nincs folyóvíz és csatornázás , írja a Főtér . ro Ecaterina Andronescu román oktatási miniszter alapján .
10	Beomlott egy aranybánya Afganisztánban , az első hírek szerint legkevesebb 30 ember életét vesztette , írja a BBC .
2	A téli szünet vége miatt eleve nagy a forgalom , így torlódásokkal kell számolni a többi között a München és az ausztriai Salzburg közötti A8-as autópályán .
10	Berchtesgadennél lavina sodort el egy 20 éves nőt , Bad Tölznél a hótól síkos úton pedig összeütközött két autó , egy 19 éves fiatalember életét vesztette , az általa vezetett autó két utasa súlyos sérüléseket szenvedett , írja az MTI .
3	Ahogy arról beszámoltunk , kiszivárgott egy felvétel az MTVA-székházból , amelyen az látható , hogy fegyveres biztonsági őrök erőszakkal földre vitték Varju László DK-s országgyűlési képviselőt , a bokáját , térdét csavargatták , rátérdeltek a derekára , megpróbálták elrúgni tőle a telefonját .
2	Vasárnap délelőtt 5 kilométeres volt a torlódás az M1-es autópályán Hegyeshalomnál , körülbelül egy óra alatt lehet átjutni Ausztriába , írja az MTI a rendőrség tájékoztatása alapján .
5	Az oroszbarát fegyveresek szándékosan lassítják a civilek átkelését a Donyec-medencei frontvonal mentén lévő útellenőrző pontokon az ukrán ellenőrzésű oldal felé , aminek következtében két idős ember , egy 65 éves férfi és egy 79 éves nő életét vesztette szombaton , írja az MTI az ukrán Egyesített Erők Műveletének parancsnoksága közleménye alapján ( amely minden bizonnyal része a két fél között zajló propagandaháborúnak ) .
4	  Hogy mekkora karriert futott be , azt jelzi , hogy ma a Hello Kitty 130 országban van jelen , és nem kevesebb mint 50 ezer termékcsalád ( ! ) viseli a karakter nevét .
4	  Ezt az elvet Japánra alkalmazva : a Hello Kitty , a cukiságipar , illetve általában véve a japán popkultúra külföldi hódítása hozzájárult ahhoz , hogy Japánra a tengerentúlon ne mint egykori népirtó imperialista hatalomra , hanem a cukiság és kúlság egy globális központjára tekintsenek .
2	A cukiságipar varázsa a jelek szerint megkopóban van , a Hello Kitty eladásai főleg külföldön jelentősen estek az elmúlt években .
5	A cukiságfronton a Disney támad , de általában is több a vetélytárs a fiatalok pénztárcájáért : hiába termeltek eddig kevesebb pénzt , az olyan újabb , feltörekvő és jobban kidolgozott franchise-ok , mint a Marvel vagy a Harry Potter mégis csak veszélyt jelentenek , ahogy az is , hogy manapság már esztétikailag kevésbé vonzó a rózsaszín giccs .
